Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition
44283, 0, 6, 13, 17, 504, 0, 0
44283, 0, 6, 13, 17, 5573, 0, 0
44283, 0, 6, 13, 17, 5590, 0, 0
44283, 0, 6, 13, 17, 5652, 0, 0
44283, 0, 6, 13, 17, 5669, 0, 0
44283, 0, 6, 13, 17, 5685, 0, 0
44283, 0, 6, 13, 17, 5702, 0, 0
44283, 0, 6, 13, 17, 5718, 0, 0
44283, 0, 6, 13, 17, 5734, 0, 0
44283, 0, 6, 13, 17, 5751, 0, 0
44283, 0, 6, 13, 17, 5768, 0, 0
44283, 0, 6, 13, 17, 5784, 0, 0
44283, 0, 6, 13, 17, 5800, 0, 0
44283, 0, 6, 13, 17, 5819, 0, 0
44283, 0, 6, 13, 17, 5836, 0, 0
44283, 0, 6, 13, 17, 5853, 0, 0
44283, 0, 6, 13, 17, 5868, 0, 0
44283, 0, 6, 13, 17, 5886, 0, 0
44283, 0, 6, 13, 17, 5903, 0, 0
44283, 0, 6, 13, 17, 5920, 0, 0
44283, 0, 6, 13, 17, 5938, 0, 0
44283, 0, 6, 13, 17, 5953, 0, 0
44283, 0, 6, 13, 17, 5968, 0, 0
44283, 0, 6, 13, 17, 5986, 0, 0
44283, 0, 6, 13, 17, 6002, 0, 0
44283, 0, 6, 13, 17, 6017, 0, 0
44283, 0, 6, 13, 17, 6035, 0, 0
44283, 0, 6, 13, 17, 6052, 0, 0
44283, 0, 6, 13, 17, 6069, 0, 0
44283, 0, 6, 13, 17, 6085, 0, 0
44283, 0, 6, 13, 17, 6104, 0, 0
44283, 0, 6, 13, 17, 6118, 0, 0
44283, 0, 6, 13, 17, 6135, 0, 0
44283, 0, 6, 13, 17, 6151, 0, 0
44283, 0, 6, 13, 17, 6170, 0, 0
44283, 0, 6, 13, 17, 6185, 0, 0
44283, 0, 6, 13, 17, 6202, 0, 0
44283, 0, 6, 13, 17, 6218, 0, 0
44283, 0, 6, 13, 17, 6235, 0, 0
44283, 0, 6, 13, 17, 6254, 0, 0
44283, 0, 6, 13, 17, 6269, 0, 0
44283, 0, 6, 13, 17, 6286, 0, 0
44283, 0, 6, 13, 17, 6302, 0, 0
44283, 0, 6, 13, 17, 6318, 0, 0
44283, 0, 6, 13, 17, 6335, 0, 0
44283, 0, 6, 13, 17, 6352, 0, 0
44283, 0, 6, 13, 17, 6369, 0, 0
44283, 0, 6, 13, 17, 6386, 0, 0
44283, 0, 6, 13, 17, 6402, 0, 0
44283, 0, 6, 13, 17, 6420, 0, 0
44283, 0, 6, 13, 17, 6435, 0, 0
44283, 0, 6, 13, 17, 6452, 0, 0
44283, 0, 6, 13, 17, 6469, 0, 0
44283, 0, 6, 13, 17, 6487, 0, 0
44283, 0, 6, 13, 17, 6501, 0, 0
44283, 0, 6, 13, 17, 6520, 0, 0
44283, 0, 6, 13, 17, 6536, 0, 0
44283, 0, 6, 13, 17, 6553, 0, 0
44283, 0, 6, 13, 17, 6569, 0, 0
44283, 0, 6, 13, 17, 6586, 0, 0
44283, 0, 6, 13, 17, 6602, 0, 0
44283, 0, 6, 13, 17, 6619, 0, 0
44283, 0, 6, 13, 17, 6634, 0, 0
44283, 0, 6, 13, 17, 6652, 0, 0
44283, 0, 6, 13, 17, 6669, 0, 0
44283, 0, 6, 13, 17, 6687, 0, 0
44283, 0, 6, 13, 17, 6702, 0, 0
44283, 0, 6, 13, 17, 6717, 0, 0
44283, 0, 6, 13, 17, 6734, 0, 0
44283, 0, 6, 13, 17, 6751, 0, 0
44283, 0, 6, 13, 17, 6771, 0, 0
44283, 0, 6, 13, 17, 6785, 0, 0
44283, 0, 6, 13, 17, 6802, 0, 0
44283, 0, 6, 13, 17, 6818, 0, 0
44283, 0, 6, 13, 17, 6837, 0, 0
44283, 0, 6, 13, 17, 6853, 0, 0
44283, 0, 6, 13, 17, 6869, 0, 0
44283, 0, 6, 13, 17, 6886, 0, 0
44283, 0, 6, 13, 17, 6900, 0, 0
44283, 0, 6, 13, 17, 6918, 0, 0
44283, 0, 6, 13, 17, 6935, 0, 0
44283, 0, 6, 13, 17, 6951, 0, 0
44283, 0, 6, 13, 17, 6968, 0, 0
